stock_code,stock_name,train_annualized,test_annualized,total_return_pct,trades,win_rate,buy_hold_return_pct,date_start,date_end
002228,合兴包装,-30.8709,-0.863451,-4.83207,2,50,-11.5942,2019-11-05,2025-07-21
600831,ST广网,6.83925,-0.86693,-5.09806,2,50,-62.279,2019-07-16,2025-07-21
000909,ST数源,2.64175,-0.881485,-5.13579,3,33.3333,-10.6017,2019-08-06,2025-07-21
600059,古越龙山,-0.456994,-0.882989,-5.18811,3,33.3333,18.3651,2019-07-17,2025-07-21
601678,滨化股份,-4.02064,-0.884872,-5.19431,2,50,-40.3485,2019-07-19,2025-07-21
000010,美丽生态,-20.2859,-0.889033,-5.20429,3,66.6667,-12.1547,2019-07-22,2025-07-18
002930,宏川智慧,-34.6626,-0.90398,-3.88075,2,50,-36.3429,2021-03-09,2025-07-21
000830,鲁西化工,22.3366,-0.905862,-5.33361,2,0,6.30292,2019-07-11,2025-07-21
002663,普邦股份,-18.3901,-0.916616,-5.05618,1,0,-32.2581,2019-12-03,2025-07-21
002601,龙佰集团,-25.0264,-0.922697,-5.33679,2,50,27.5758,2019-08-20,2025-07-21
600170,上海建工,-4.41853,-0.92841,-5.41257,2,50,-32.7957,2019-08-02,2025-07-21
600380,健康元,-18.2091,-0.92925,-5.39076,3,33.3333,47.555,2019-08-13,2025-07-21
600120,浙江东方,-18.8514,-0.930432,-5.07732,2,50,-25.0297,2019-12-25,2025-07-21
600820,隧道股份,-9.45893,-0.937898,-5.50318,2,50,7.3132,2019-07-17,2025-07-21
600284,浦东建设,3.98553,-0.938891,-5.5113,2,0,-5.97222,2019-07-16,2025-07-21
600826,兰生股份,-13.1094,-0.943898,-5.55472,3,33.3333,26.8248,2019-07-10,2025-07-21
002391,长青股份,-19.9288,-0.948592,-5.56443,3,66.6667,-24.1975,2019-07-17,2025-07-21
600619,海立股份,-20.1228,-0.949762,-5.53659,3,33.3333,53.1353,2019-07-31,2025-07-21
002223,鱼跃医疗,-13.2568,-0.951929,-5.57118,2,50,55.5851,2019-07-22,2025-07-21
002500,山西证券,-25.0461,-0.952246,-5.59772,2,50,-22.875,2019-07-12,2025-07-21
002375,亚厦股份,-16.7908,-0.960142,-5.63056,3,33.3333,-25.6364,2019-07-17,2025-07-21
600459,贵研铂业,8.45712,-0.969182,-5.67978,2,0,-5.82072,2019-07-18,2025-07-21
002183,怡 亚 通,-30.6478,-0.975164,-5.50632,3,33.3333,10.2138,2019-10-10,2025-07-21
600626,申达股份,-18.088,-0.981994,-5.65111,1,0,-44.7482,2019-08-28,2025-07-21
002274,华昌化工,-18.6606,-0.996263,-5.80097,2,0,-3.76344,2019-07-31,2025-07-21
002774,快意电梯,-12.9142,-1.0021,-4.9052,3,66.6667,23.0169,2020-07-22,2025-07-21
600531,豫光金铅,-26.9654,-1.00648,-5.89548,2,50,69.1358,2019-07-17,2025-07-21
600936,广西广电,-13.0018,-1.01085,-5.2929,3,33.3333,-7.07071,2020-03-11,2025-07-21
002707,众信旅游,-25.7534,-1.01564,-5.68981,3,33.3333,54.0434,2019-10-25,2025-07-21
002437,誉衡药业,-42.286,-1.02407,-5.68803,2,50,13.1034,2019-11-13,2025-07-21
002883,中设股份,-23.5091,-1.0285,-4.89993,2,50,-15.8773,2020-09-11,2025-07-21
603080,新疆火炬,-29.5656,-1.03267,-4.5892,2,50,51.0169,2021-01-08,2025-07-21
000913,钱江摩托,4.02285,-1.03311,-5.99397,3,33.3333,70.8511,2019-08-07,2025-07-21
002596,海南瑞泽,-31.254,-1.03936,-5.77629,2,50,-12.5,2019-11-11,2025-07-21
000985,大庆华科,-2.40526,-1.06125,-6.20778,4,50,28.4367,2019-07-17,2025-07-21
002348,高乐股份,-18.1158,-1.08244,-6.03764,3,33.3333,12.1037,2019-11-01,2025-07-21
600382,广东明珠,-15.2362,-1.08321,-6.33837,2,50,-24.7989,2019-07-15,2025-07-21
000729,燕京啤酒,-8.77985,-1.08662,-6.35217,4,50,102.955,2019-07-17,2025-07-21
601619,嘉泽新能,-20.058,-1.08796,-4.79595,3,33.3333,21.5873,2021-01-20,2025-07-21
600746,江苏索普,-1.03265,-1.09908,-6.25581,4,50,21.6617,2019-09-16,2025-07-21
002154,报 喜 鸟,-19.0887,-1.09938,-6.42472,2,50,18.7117,2019-07-17,2025-07-21
600956,新天绿能,21.2873,-1.10383,-3.31695,1,0,-45.8362,2022-07-06,2025-07-21
600233,圆通速递,-0.88323,-1.16561,-6.53684,3,33.3333,18.5774,2019-10-15,2025-07-21
600157,永泰能源,-19.7697,-1.17651,-6.32653,2,50,-3.3557,2020-01-09,2025-07-21
002850,科达利,52.8913,-1.17795,-5.79158,3,33.3333,52.6024,2020-07-07,2025-07-21
600008,首创环保,-23.4552,-1.18776,-6.91065,2,50,-13.4986,2019-07-22,2025-07-21
002398,垒知集团,-24.6785,-1.20486,-6.74136,2,50,0,2019-10-18,2025-07-21
002523,天桥起重,-23.5885,-1.21258,-6.9233,3,66.6667,22.6115,2019-09-03,2025-07-21
600960,渤海汽车,-7.38128,-1.21718,-6.62692,5,20,50.625,2019-12-16,2025-07-21
002282,博深股份,-0.100289,-1.22893,-6.77118,2,0,-4.40098,2019-11-20,2025-07-21
000728,国元证券,1.78344,-1.23629,-7.15904,2,50,-7.9646,2019-07-30,2025-07-21
000759,中百集团,-5.46065,-1.24657,-7.25814,2,50,4.88145,2019-07-17,2025-07-21
600201,生物股份,-16.2866,-1.25102,-7.28002,2,50,-38.6856,2019-07-18,2025-07-21
002877,智能自控,-42.6122,-1.27381,-6.08613,2,50,9.78399,2020-08-27,2025-07-21
002736,国信证券,-10.2908,-1.27916,-7.4614,2,50,-6.67678,2019-07-11,2025-07-21
600017,日照港,-19.2891,-1.2967,-7.54055,2,0,4.50161,2019-07-17,2025-07-21
601002,晋亿实业,-10.956,-1.29729,-7.54386,1,0,-26.7038,2019-07-17,2025-07-21
002213,大为股份,-3.00456,-1.30135,-7.44733,4,25,98.0347,2019-08-23,2025-07-21
002872,ST天圣,-36.2332,-1.30827,-6.06728,2,50,-22.6821,2020-10-20,2025-07-21
000151,中成股份,-19.1204,-1.34625,-7.82589,2,0,21.1215,2019-07-12,2025-07-18
600846,同济科技,-8.12237,-1.35738,-7.87458,4,25,33.2155,2019-07-19,2025-07-21
002077,大港股份,-31.9701,-1.36539,-7.71475,4,25,118.323,2019-09-18,2025-07-21
600879,航天电子,-28.1365,-1.36553,-7.79194,3,33.3333,66.3948,2019-08-26,2025-07-21
601700,风范股份,-8.71091,-1.36793,-7.41495,3,33.3333,-27.0588,2019-12-18,2025-07-21
603153,上海建科,-27.7907,-1.37659,-1.93548,1,0,1.84255,2024-02-21,2025-07-21
600720,中交设计,-8.1898,-1.3908,-8.0864,2,50,-3.31492,2019-07-12,2025-07-21
002475,立讯精密,-13.0968,-1.39775,-8.05808,3,66.6667,76.4597,2019-07-31,2025-07-21
002090,金智科技,-30.9153,-1.39845,-7.95562,3,33.3333,5.62977,2019-08-28,2025-07-18
000619,海螺新材,-21.3703,-1.3987,-7.99599,4,25,16.3004,2019-08-20,2025-07-21
600583,海油工程,-7.3093,-1.39973,-8.11878,2,50,4.08922,2019-07-17,2025-07-21
002173,创新医疗,-21.8295,-1.40076,-8.10328,5,20,132.488,2019-07-23,2025-07-21
000630,铜陵有色,-4.8086,-1.40853,-8.01453,3,33.3333,52.2124,2019-08-30,2025-07-21
002347,泰尔股份,-24.0572,-1.43212,-7.88252,5,20,80.4819,2019-11-12,2025-07-21
600222,太龙药业,-4.82338,-1.43406,-8.30718,3,33.3333,36.9803,2019-07-18,2025-07-21
600955,维远股份,-7.91784,-1.43569,-3.27103,1,0,-32.761,2023-03-31,2025-07-21
002486,嘉麟杰,-8.8674,-1.44934,-7.84527,3,66.6667,-16.9184,2019-12-17,2025-07-21
002510,天汽模,-26.0774,-1.45327,-8.19758,5,20,72.1228,2019-09-17,2025-07-21
002915,中欣氟材,-7.43219,-1.45736,-6.49958,2,50,19.3884,2020-12-24,2025-07-21
000761,本钢板材,-5.78317,-1.48237,-8.56169,3,66.6667,-9.50226,2019-07-22,2025-07-21
002029,七 匹 狼,-17.6059,-1.5068,-8.68993,3,33.3333,11.0048,2019-07-24,2025-07-21
600227,赤天化,-13.049,-1.50794,-8.16677,2,50,8.96861,2019-12-13,2025-07-21
600150,中国船舶,-2.26377,-1.54348,-8.5162,3,33.3333,71.6749,2019-11-01,2025-07-21
000905,厦门港务,-10.8055,-1.54418,-8.84675,4,25,16.4521,2019-08-07,2025-07-21
000910,大亚圣象,-7.76289,-1.5458,-8.93339,2,0,-26.3838,2019-07-17,2025-07-21
002531,天顺风能,-20.924,-1.55222,-8.98854,3,33.3333,13.2203,2019-07-12,2025-07-21
601618,中国中冶,-7.79168,-1.55228,-8.73513,3,33.3333,5.01672,2019-09-17,2025-07-21
002278,神开股份,-27.7819,-1.55563,-8.41977,4,25,42.9231,2019-12-12,2025-07-21
600197,XD伊力特,-0.996464,-1.5712,-9.07445,3,33.3333,-19.258,2019-07-17,2025-07-21
601010,文峰股份,-10.411,-1.57274,-9.0514,2,0,-20.5357,2019-07-25,2025-07-21
600237,铜峰电子,-0.495068,-1.58128,-8.85235,2,0,99.2147,2019-09-27,2025-07-21
002916,深南电路,14.9302,-1.58241,-7.03746,3,33.3333,29.7282,2020-12-25,2025-07-21
002065,东华软件,-19.0718,-1.58839,-8.6827,2,50,6.02679,2019-11-19,2025-07-21
600509,天富能源,-15.5647,-1.59705,-9.16571,4,25,33.4004,2019-07-30,2025-07-21
000581,威孚高科,-5.21409,-1.59895,-9.2283,2,50,4.0107,2019-07-17,2025-07-21
600319,亚星化学,-1.31711,-1.60283,-8.48785,3,33.3333,7.40741,2020-01-21,2025-07-21
600894,广日股份,-19.3296,-1.60609,-9.26786,3,33.3333,30.5806,2019-07-17,2025-07-21
002112,三变科技,-13.2334,-1.61499,-8.3377,4,50,61.5202,2020-03-13,2025-07-21
002688,金河生物,-16.5542,-1.61782,-9.32875,3,33.3333,34.902,2019-07-18,2025-07-21
002587,奥拓电子,-17.5482,-1.62886,-9.14916,4,50,-5.25568,2019-09-17,2025-07-21
600006,东风股份,-11.8596,-1.64484,-9.34654,4,50,60.3896,2019-08-20,2025-07-21
002404,嘉欣丝绸,-12.5874,-1.64923,-9.46945,4,25,14.3351,2019-07-26,2025-07-21
002762,*ST金比,-38.0843,-1.65874,-9.15644,4,25,11.7647,2019-10-24,2025-07-21
002875,安奈儿,-9.40255,-1.67547,-7.95556,2,50,40.0881,2020-08-24,2025-07-21
002642,荣联科技,-33.0281,-1.69572,-9.37785,4,25,25.9084,2019-10-18,2025-07-21
601007,金陵饭店,-2.51621,-1.69843,-9.75695,2,0,-33.0736,2019-07-22,2025-07-21
000723,美锦能源,5.87793,-1.7042,-9.26077,2,50,-42.7007,2019-11-26,2025-07-21
002769,普路通,-45.2574,-1.70767,-9.73973,2,50,9.93711,2019-08-08,2025-07-21
000900,现代投资,-6.45422,-1.70851,-9.30462,3,0,8.75912,2019-11-21,2025-07-21
000610,西安旅游,-14.4661,-1.71634,-9.43579,4,25,43.2955,2019-10-30,2025-07-21
603101,汇嘉时代,-15.9938,-1.74227,-9.27609,3,33.3333,-14.5766,2020-01-03,2025-07-21
600984,建设机械,8.13064,-1.76124,-10.0889,2,50,-57.0567,2019-07-25,2025-07-21
000597,东北制药,2.48457,-1.77523,-10.1655,2,0,-55.475,2019-07-25,2025-07-21
601156,东航物流,-18.3799,-1.78366,-4.33311,1,0,-11.585,2023-02-02,2025-07-21
601996,丰林集团,-20.1183,-1.7905,-9.89315,2,50,-22.2973,2019-10-15,2025-07-21
002493,荣盛石化,-14.6492,-1.79069,-10.2856,2,50,-21.6055,2019-07-17,2025-07-21
600435,北方导航,-10.6669,-1.80512,-10.3647,4,25,65.4467,2019-07-17,2025-07-21
600177,雅戈尔,-17.6465,-1.80784,-10.3438,3,33.3333,17.9811,2019-07-25,2025-07-21
600969,郴电国际,-4.82497,-1.80863,-10.384,4,50,11.4778,2019-07-17,2025-07-21
002230,科大讯飞,-6.444,-1.81007,-10.2169,3,66.6667,51.5084,2019-08-26,2025-07-21
000959,首钢股份,-4.71166,-1.81787,-10.3356,3,33.3333,24.5562,2019-08-09,2025-07-21
600114,东睦股份,-13.1211,-1.82036,-10.4258,5,20,220.155,2019-07-22,2025-07-21
600343,航天动力,-5.3041,-1.82298,-10.4311,3,33.3333,39.7,2019-07-24,2025-07-21
000912,泸天化,-4.71579,-1.82992,-9.1556,3,66.6667,10.8747,2020-05-07,2025-07-21
600208,衢州发展,-3.44308,-1.84025,-10.5344,2,50,21.3115,2019-07-22,2025-07-21
600649,城投控股,-9.00492,-1.84651,-9.90907,2,0,-19.7158,2019-12-16,2025-07-21
600961,株冶集团,-6.08802,-1.849,-10.6371,4,25,26.299,2019-07-10,2025-07-21
600072,中船科技,0.972709,-1.85091,-10.2811,3,33.3333,-17.9421,2019-09-30,2025-07-21
600433,冠豪高新,-5.79435,-1.86885,-10.6767,3,33.3333,-13.3152,2019-07-25,2025-07-21
002599,盛通股份,-32.8176,-1.89065,-10.5106,4,50,103.261,2019-09-26,2025-07-21
600503,华丽家族,-29.7715,-1.90922,-10.934,2,50,-27.1003,2019-07-17,2025-07-21
600386,北巴传媒,-10.2366,-1.91447,-10.9579,2,50,19.202,2019-07-18,2025-07-21
600825,新华传媒,-19.2602,-1.92218,-10.7585,3,33.3333,45.8506,2019-09-09,2025-07-21
002205,国统股份,9.80316,-1.92461,-10.9516,3,66.6667,-34.5889,2019-07-31,2025-07-21
600082,海泰发展,-5.53176,-1.94907,-11.1176,4,25,-1.45278,2019-07-24,2025-07-21
600833,第一医药,-10.853,-1.95196,-11.1621,3,0,31.6,2019-07-18,2025-07-21
000895,双汇发展,6.3309,-1.95738,-11.1964,2,50,1.95122,2019-07-17,2025-07-21
600633,浙数文化,-15.4766,-1.96271,-10.6987,4,50,57.5141,2019-11-06,2025-07-21
002861,瀛通通讯,5.10806,-1.96721,-9.40116,2,50,-46.7795,2020-07-31,2025-07-21
000419,通程控股,-13.9151,-1.9705,-11.258,3,0,28.4165,2019-07-16,2025-07-18
601083,锦江航运,0,-1.97251,-1.92304,2,50,32.9694,2024-07-30,2025-07-21
002225,濮耐股份,-10.3021,-1.985,-11.3514,4,25,14.9225,2019-07-16,2025-07-21
002998,优彩资源,-29.0833,-1.98847,-5.64154,2,50,3.9726,2022-08-30,2025-07-21
600545,卓郎智能,-7.81553,-1.99428,-10.8725,2,0,-62.9518,2019-11-04,2025-07-21
600037,歌华有线,-12.2199,-1.9956,-11.409,3,33.3333,-21.1055,2019-07-16,2025-07-21
002004,华邦健康,-22.656,-2.00363,-11.2168,2,50,-6.51261,2019-09-04,2025-07-21
000159,国际实业,-0.596292,-2.02589,-11.0666,3,33.3333,-6.55738,2019-10-25,2025-07-18
002122,汇洲智能,-26.0964,-2.02595,-10.8623,3,33.3333,116.402,2019-12-09,2025-07-21
603066,音飞储存,-27.5711,-2.02766,-11.3198,3,66.6667,65.2759,2019-09-09,2025-07-21
600351,亚宝药业,-15.5982,-2.02947,-11.5879,3,33.3333,9.46166,2019-07-17,2025-07-21
002581,未名医药,-34.9895,-2.03313,-11.5729,3,33.3333,27.907,2019-07-24,2025-07-21
000720,新能泰山,-0.979108,-2.0352,-10.6082,3,33.3333,-14.6667,2020-02-04,2025-07-21
600455,博通股份,-2.65737,-2.05042,-10.9418,2,50,-16.5592,2019-12-18,2025-07-21
603055,台华新材,-14.8879,-2.05551,-9.29678,3,33.3333,23.4127,2020-11-10,2025-07-21
601916,浙商银行,-8.76647,-2.06383,-6.84039,1,0,2.89855,2022-02-25,2025-07-21
000882,华联股份,-14.0874,-2.08142,-11.5488,2,50,-12.3348,2019-09-20,2025-07-21
002474,榕基软件,-34.2084,-2.09668,-11.7419,3,33.3333,-7.09593,2019-08-28,2025-07-21
603073,彩蝶实业,-28.4467,-2.10996,-2.95078,2,50,16.9069,2024-02-23,2025-07-21
000968,蓝焰控股,6.96209,-2.11226,-11.4269,2,0,-29.0547,2019-11-15,2025-07-21
600782,新钢股份,-1.86902,-2.11412,-12.0149,3,33.3333,-10.0629,2019-07-23,2025-07-21
002849,威星智能,-18.2206,-2.11514,-10.2468,3,33.3333,10.5644,2020-06-29,2025-07-21
600029,南方航空,-3.61285,-2.12576,-12.1034,2,50,-23.5294,2019-07-18,2025-07-21
002526,山东矿机,-29.6525,-2.12848,-11.3068,3,66.6667,78.0269,2019-12-24,2025-07-21
002162,悦心健康,-10.7513,-2.13113,-11.5343,4,25,31.1178,2019-11-13,2025-07-21
600800,渤海化学,-13.2974,-2.13993,-11.6424,1,0,-24.3772,2019-11-01,2025-07-21
600103,青山纸业,-17.2613,-2.14669,-12.2214,3,66.6667,0,2019-07-17,2025-07-21
600156,华升股份,-14.4479,-2.15781,-12.2079,4,50,40.9664,2019-07-31,2025-07-21
601969,海南矿业,-15.9012,-2.17705,-12.4166,2,50,41.0526,2019-07-11,2025-07-21
600738,丽尚国潮,-19.9682,-2.19949,-12.1532,3,66.6667,-9.88275,2019-09-23,2025-07-21
600320,振华重工,0.226487,-2.2041,-12.5303,3,33.3333,23.545,2019-07-17,2025-07-21
601818,光大银行,-2.79355,-2.21406,-12.5409,3,0,12.0735,2019-07-25,2025-07-21
002357,富临运业,-20.525,-2.22067,-11.9073,4,25,74.2609,2019-11-29,2025-07-21
601005,重庆钢铁,-11.4003,-2.24469,-10.9179,4,25,19.8473,2020-06-16,2025-07-21
600628,新世界,-19.9827,-2.25074,-12.7806,2,0,6.12813,2019-07-17,2025-07-21
002007,华兰生物,-11.4964,-2.25262,-12.7906,2,50,-47.9592,2019-07-17,2025-07-21
002054,德美化工,-4.23658,-2.25297,-12.7817,2,0,-19.978,2019-07-19,2025-07-21
000718,苏宁环球,-2.41682,-2.26026,-12.1634,2,50,-36.5922,2019-11-19,2025-07-21
002366,融发核电,-39.6058,-2.26206,-12.2716,3,33.3333,13.1752,2019-11-01,2025-07-21
002957,科瑞技术,-18.0334,-2.26843,-7.93478,1,0,-36.5067,2021-12-15,2025-07-21
603170,宝立食品,-27.5284,-2.27157,-4.12131,1,0,-38.6567,2023-09-22,2025-07-21
000551,创元科技,-5.99977,-2.2764,-12.8356,4,25,62.7273,2019-08-02,2025-07-21
000786,北新建材,8.71289,-2.29974,-12.7377,3,33.3333,39.0411,2019-09-12,2025-07-21
600429,三元股份,-8.93391,-2.30383,-12.5752,3,33.3333,-17.3145,2019-10-15,2025-07-21
002573,清新环境,-19.3473,-2.32372,-12.2947,2,0,-37.7676,2019-12-23,2025-07-21
600487,亨通光电,16.6037,-2.32564,-13.0581,4,25,7.97546,2019-08-09,2025-07-21
002476,宝莫股份,-0.397641,-2.33304,-13.1534,4,50,-16.1616,2019-07-29,2025-07-21
600874,创业环保,-13.4999,-2.33329,-13.1884,2,50,-20.8549,2019-07-23,2025-07-21
002035,华帝股份,-6.41383,-2.33489,-13.1857,3,33.3333,-44.3583,2019-07-25,2025-07-21
002488,金固股份,-33.0542,-2.33787,-13.2184,6,16.6667,71.4286,2019-07-22,2025-07-21
600388,龙净环保,-7.99707,-2.35628,-13.2994,2,0,-0.487805,2019-07-25,2025-07-21
002833,弘亚数控,-10.4247,-2.35811,-11.5297,2,50,-58.536,2020-06-01,2025-07-21
002879,长缆科技,-23.5666,-2.3748,-10.9944,2,0,-5.80144,2020-09-16,2025-07-21
002412,汉森制药,-10.7716,-2.37977,-12.9261,2,50,-38.6059,2019-10-22,2025-07-21
000056,皇庭国际,-32.2982,-2.38467,-12.9225,2,50,-29.4382,2019-10-24,2025-07-18
603071,物产环能,0.485992,-2.38537,-5.05649,2,50,-21.1482,2023-05-26,2025-07-21
600352,浙江龙盛,-13.3699,-2.39532,-13.4837,2,50,-29.5485,2019-07-29,2025-07-21
600022,山东钢铁,-11.3338,-2.39766,-13.0582,2,0,0,2019-10-15,2025-07-21
000570,苏常柴Ａ,-23.88,-2.3981,-13.5674,3,33.3333,25.3638,2019-07-17,2025-07-21
002787,华源控股,-18.9042,-2.40619,-12.3104,3,33.3333,14.9471,2020-02-26,2025-07-21
600676,交运股份,-18.2169,-2.40942,-13.6276,3,33.3333,14.4351,2019-07-17,2025-07-21
000848,承德露露,-15.9192,-2.41923,-13.6798,3,0,6.66667,2019-07-17,2025-07-21
002977,天箭科技,1.528,-2.42579,-7.54621,1,0,-25.8831,2022-05-09,2025-07-21
002115,三维通信,-11.4313,-2.46407,-13.233,3,33.3333,4.52876,2019-11-13,2025-07-21
601615,明阳智能,19.8365,-2.47403,-9.31747,2,50,-48.774,2021-08-25,2025-07-21
000030,富奥股份,-12.4876,-2.48625,-13.9878,5,60,32.294,2019-07-22,2025-07-18
002870,香山股份,15.4563,-2.49969,-11.5019,3,66.6667,42.9791,2020-09-23,2025-07-21
600635,大众公用,-8.12652,-2.51202,-14.1717,1,0,-31.746,2019-07-17,2025-07-21
002373,千方科技,0.72102,-2.51479,-13.3565,3,66.6667,-34.2073,2019-12-05,2025-07-21
002907,华森制药,-6.77831,-2.53067,-11.2461,3,33.3333,9.31559,2020-11-26,2025-07-21
002470,金正大,-20.5835,-2.542,-13.888,2,50,-42.2442,2019-09-30,2025-07-21
603031,安孚科技,-10.6775,-2.54696,-12.892,3,33.3333,-20.2381,2020-03-12,2025-07-21
600054,黄山旅游,-19.5444,-2.55879,-14.4187,4,50,22.7941,2019-07-17,2025-07-21
603132,金徽股份,-6.071,-2.56467,-5.17493,1,0,10.8177,2023-07-04,2025-07-21
600373,中文传媒,-11.3118,-2.5674,-14.4763,2,0,-18.4403,2019-07-15,2025-07-21
002650,ST加加,-14.5285,-2.57652,-12.9587,3,33.3333,73.3524,2020-03-24,2025-07-21
600231,凌钢股份,-6.83776,-2.58316,-14.5472,2,0,-33.1169,2019-07-17,2025-07-21
601018,宁波港,-7.75748,-2.58447,-13.8097,2,0,4.46927,2019-11-18,2025-07-21
000717,中南股份,1.5599,-2.58779,-14.1227,2,50,-20.8,2019-09-30,2025-07-21
000659,珠海中富,-15.1049,-2.59542,-14.0505,2,50,-5.28169,2019-10-18,2025-07-21
000061,农 产 品,-24.2466,-2.60282,-14.2554,4,50,18.9591,2019-09-18,2025-07-18
002436,兴森科技,-22.7793,-2.60351,-13.9798,4,25,101.119,2019-11-06,2025-07-21
002012,凯恩股份,-0.67171,-2.64529,-13.0937,3,33.3333,-10.9836,2020-04-24,2025-07-21
601886,江河集团,-13.2426,-2.65866,-14.9442,3,33.3333,-9.02256,2019-07-17,2025-07-21
600073,光明肉业,0.358557,-2.67797,-14.8875,3,0,-12.5145,2019-08-12,2025-07-21
600362,江西铜业,-1.13116,-2.68201,-15.0288,4,25,59.201,2019-07-23,2025-07-21
002114,罗平锌电,3.42943,-2.68246,-15.0817,3,33.3333,-12.9341,2019-07-15,2025-07-21
002092,中泰化学,-3.38852,-2.6924,-14.6952,2,50,-31.6312,2019-09-24,2025-07-21
601069,西部黄金,-8.06533,-2.70953,-14.6286,6,16.6667,29.9134,2019-10-18,2025-07-21
601368,绿城水务,-23.3768,-2.71985,-15.2329,2,0,-19.1083,2019-07-22,2025-07-21
600507,方大特钢,3.32027,-2.72077,-15.2697,3,33.3333,-42.6316,2019-07-17,2025-07-21
002670,国盛金控,-22.8178,-2.73263,-14.7,3,33.3333,31.9597,2019-10-25,2025-07-21
601989,中国重工,-5.34579,-2.74433,-14.6939,1,0,-9.43396,2019-11-05,2025-07-21
000066,中国长城,6.97747,-2.75348,-14.4393,2,50,-10.8605,2019-12-18,2025-07-18
600908,无锡银行,-11.3436,-2.75986,-13.7335,3,33.3333,23.0315,2020-04-08,2025-07-21
600918,中泰证券,-17.1578,-2.76697,-8.26558,1,0,-11.1549,2022-06-23,2025-07-21
601118,海南橡胶,-9.57805,-2.78392,-14.892,4,0,9.84683,2019-11-05,2025-07-21
002109,兴化股份,-3.55661,-2.78482,-14.8767,3,33.3333,7.76119,2019-11-08,2025-07-21
000935,四川双马,-0.0818922,-2.80808,-14.3874,4,25,76.4502,2020-02-04,2025-07-21
002945,华林证券,-9.08755,-2.80975,-10.565,2,50,26.56,2021-08-20,2025-07-21
000960,锡业股份,-11.7149,-2.82636,-15.7215,5,40,65.7363,2019-08-02,2025-07-21
002936,郑州银行,-1.06505,-2.83847,-11.1111,1,0,-41.3043,2021-06-17,2025-07-21
002733,雄韬股份,-8.94386,-2.8515,-15.8914,4,25,-18.1064,2019-07-26,2025-07-21
600977,中国电影,-4.7777,-2.879,-14.5091,3,33.3333,-13.8686,2020-03-06,2025-07-21
000007,全新好,0.328941,-2.88795,-13.3918,3,33.3333,-22.4891,2020-08-21,2025-07-18
000032,深桑达Ａ,5.48756,-2.91267,-15.4448,3,66.6667,48.1742,2019-11-15,2025-07-18
002540,亚太科技,-18.4956,-2.91646,-16.2341,4,50,35.6659,2019-07-25,2025-07-21
600252,中恒集团,-8.74851,-2.92062,-16.2488,3,33.3333,-8.69565,2019-07-26,2025-07-21
002456,欧菲光,-23.0978,-2.9224,-16.3056,2,50,43.8287,2019-07-19,2025-07-21
600495,晋西车轴,-8.96839,-2.92419,-16.3284,3,33.3333,3.87755,2019-07-17,2025-07-21
601390,中国中铁,-6.81731,-2.93231,-15.9195,2,0,-5.60897,2019-09-23,2025-07-21
002033,丽江股份,-9.45299,-2.94939,-16.1432,5,20,48.1481,2019-09-03,2025-07-21
600743,华远控股,-23.7575,-2.95027,-16.4086,3,33.3333,-9.34959,2019-07-25,2025-07-21
002708,光洋股份,-8.49197,-2.95871,-16.5002,3,33.3333,21.4366,2019-07-18,2025-07-21
000950,重药控股,-13.4334,-2.97425,-13.6761,2,0,-4.8913,2020-09-07,2025-07-21
002344,海宁皮城,-28.0294,-2.98197,-16.2462,4,50,1.3363,2019-09-12,2025-07-21
000972,*ST中基,-19.5826,-2.98675,-15.5513,2,0,-19.5767,2019-12-25,2025-07-21
600383,金地集团,-9.44397,-2.99222,-16.68,3,33.3333,-70.0935,2019-07-17,2025-07-21
600905,三峡能源,-10.5911,-2.99822,-7.21868,1,0,-24.525,2023-02-02,2025-07-21
600267,海正药业,-10.1003,-3.01191,-16.6281,3,33.3333,28.9419,2019-08-09,2025-07-21
002566,益盛药业,-16.2305,-3.01558,-16.7935,4,25,27.3556,2019-07-18,2025-07-21
002058,*ST威尔,-0.444319,-3.02858,-16.7203,4,50,19.12,2019-08-08,2025-07-21
000065,北方国际,-29.9417,-3.03079,-16.232,5,40,26.2069,2019-10-16,2025-07-18
002214,*ST大立,-5.41206,-3.03196,-16.6603,2,50,5.63525,2019-08-19,2025-07-21
600469,风神股份,-22.1934,-3.03941,-15.8137,3,33.3333,21.7391,2019-12-24,2025-07-21
002320,海峡股份,-9.58939,-3.04552,-16.1278,3,33.3333,-16.3656,2019-11-14,2025-07-21
002661,克明食品,-21.3961,-3.05318,-16.6905,2,0,-18.865,2019-08-30,2025-07-21
601011,宝泰隆,3.38209,-3.0633,-16.9895,2,50,-51.2069,2019-07-25,2025-07-21
600512,腾达建设,-2.97613,-3.06954,-16.8017,3,33.3333,-10.3704,2019-08-26,2025-07-21
002062,宏润建设,-21.7177,-3.09026,-17.1347,3,33.3333,40.1662,2019-07-24,2025-07-21
600678,四川金顶,-22.143,-3.10154,-16.4174,4,25,128.017,2019-11-12,2025-07-21
002298,中电鑫龙,-5.05135,-3.12022,-17.3023,3,0,-4.47761,2019-07-22,2025-07-21
601688,华泰证券,-1.6085,-3.12104,-17.3424,3,0,-8.44935,2019-07-17,2025-07-21
002697,红旗连锁,1.97766,-3.14163,-17.2601,3,33.3333,-13.7134,2019-08-13,2025-07-21
600182,S佳通,-10.5252,-3.14172,-16.4905,3,33.3333,8.7153,2019-11-29,2025-07-21
