stock_code,data_points,date_start,date_end,best_C,best_gamma,is_accuracy,is_precision,is_recall,oos_trades,oos_win_rate,oos_total_return_pct,oos_avg_return_pct,oos_max_drawdown_pct,oos_accuracy,oos_precision,oos_recall
000905,2396,2015-07-21,2025-07-21,100.0000,0.0100,82.01,55.08,86.96,73,47.95,50.06,0.69,30.72,63.16,14.58,20.23
000906,2404,2015-07-21,2025-07-21,1.0000,0.0500,76.00,50.56,79.24,60,45.00,-16.26,-0.27,30.45,69.59,17.19,27.34
000908,2425,2015-07-21,2025-07-21,1.0000,0.0500,77.99,52.48,81.60,102,41.18,-20.68,-0.20,36.00,51.91,28.81,34.67
000909,2403,2015-07-21,2025-07-21,10.0000,0.0500,92.21,78.03,93.35,118,44.92,31.94,0.27,41.27,56.64,33.87,44.21
000910,2430,2015-07-21,2025-07-21,100.0000,0.0050,73.02,53.31,74.58,79,46.84,18.22,0.23,28.59,56.04,16.28,56.00
000911,2405,2015-07-21,2025-07-21,10.0000,0.0500,92.58,85.02,92.43,85,45.88,43.94,0.52,26.39,63.49,25.09,35.50
000912,2106,2015-07-21,2025-07-21,100.0000,0.0100,83.95,70.88,80.05,62,50.00,91.12,1.47,14.15,71.90,24.85,29.17
000913,2405,2015-07-21,2025-07-21,100.0000,0.0100,82.16,67.19,80.47,107,42.99,43.56,0.41,35.15,67.13,38.68,45.87
000915,2430,2015-07-21,2025-07-21,10.0000,0.0500,92.87,83.56,93.30,104,41.35,-26.34,-0.25,44.90,62.39,25.89,38.83
000917,2309,2015-11-13,2025-07-21,10.0000,0.0500,94.34,85.55,91.48,90,44.44,-30.37,-0.34,51.10,62.39,26.07,31.31
000919,2430,2015-07-21,2025-07-21,10.0000,0.0500,95.90,74.45,100.00,55,50.91,-8.90,-0.16,25.36,73.41,17.39,14.91
000920,2329,2015-07-21,2025-07-21,100.0000,0.0100,83.99,67.17,83.02,96,46.88,-5.03,-0.05,36.21,51.11,17.66,39.01
000921,2430,2015-07-21,2025-07-21,100.0000,0.0100,80.51,61.60,87.62,112,37.50,-10.59,-0.09,41.74,50.95,33.26,49.03
000922,2418,2015-07-21,2025-07-21,100.0000,0.0050,73.79,47.99,75.79,107,49.53,41.63,0.39,37.24,58.19,36.97,44.00
000923,2283,2015-07-21,2025-07-21,10.0000,0.1000,98.12,94.98,99.54,78,41.03,8.24,0.11,27.55,67.95,35.00,31.25
000925,2293,2015-07-21,2025-07-21,10.0000,0.0500,89.95,75.00,93.85,108,47.22,65.89,0.61,37.21,59.21,28.30,40.00
000926,2404,2015-07-21,2025-07-21,1.0000,0.0500,93.43,60.56,83.85,56,37.50,-58.19,-1.04,66.84,66.49,17.44,14.93
000927,2352,2015-07-21,2025-07-21,100.0000,0.0100,82.69,64.91,87.09,85,43.53,-37.33,-0.44,48.96,48.52,8.19,46.34
000928,2423,2015-07-21,2025-07-21,100.0000,0.0100,80.01,60.50,80.87,116,42.24,-21.21,-0.18,46.49,52.55,25.98,47.48
000929,2292,2015-07-21,2025-07-21,100.0000,0.0100,86.12,64.78,86.23,93,46.24,-3.62,-0.04,39.26,60.74,33.70,35.91
000930,2290,2015-07-21,2025-07-21,10.0000,0.0500,91.67,74.07,95.56,69,49.28,-2.39,-0.03,27.99,63.51,9.45,38.67
000931,2427,2015-07-21,2025-07-21,100.0000,0.0500,99.50,97.33,100.00,68,54.41,58.30,0.86,29.76,72.00,26.55,25.97
000932,2309,2015-07-21,2025-07-21,1.0000,0.1000,86.67,75.57,82.47,56,41.07,-10.10,-0.18,29.58,68.42,20.63,22.67
000933,2417,2015-07-21,2025-07-21,10.0000,0.0500,90.77,82.47,92.74,128,46.88,53.36,0.42,38.01,53.46,36.74,39.00
000935,2211,2015-07-21,2025-07-21,10.0000,0.0500,91.12,84.12,88.31,80,37.50,-33.54,-0.42,45.34,64.41,26.46,29.50
000936,2396,2015-07-21,2025-07-21,1.0000,0.0500,77.92,61.72,72.47,97,32.99,-63.70,-0.66,72.53,63.27,33.55,43.33
000937,2430,2015-07-21,2025-07-21,100.0000,0.0050,76.55,44.47,85.04,90,48.89,15.21,0.17,28.71,58.16,24.15,39.91
000938,2381,2015-07-21,2025-07-21,10.0000,0.0100,72.66,49.44,71.05,94,46.81,22.41,0.24,41.60,60.76,32.37,39.92
000948,2395,2015-07-21,2025-07-21,100.0000,0.0100,86.16,66.67,91.27,130,46.15,201.81,1.55,35.80,51.72,33.33,45.78
000949,2426,2015-07-21,2025-07-21,10.0000,0.1000,98.94,96.86,98.83,76,43.42,-7.61,-0.10,46.86,65.96,20.09,22.28
000950,1965,2015-07-21,2025-07-21,100.0000,0.0500,99.30,96.84,100.00,43,53.49,57.65,1.34,14.40,73.09,13.29,19.19
000951,2430,2015-07-21,2025-07-21,10.0000,0.0500,92.51,83.85,94.93,107,46.73,52.64,0.49,41.67,62.18,33.44,38.76
000952,2415,2015-07-21,2025-07-21,1.0000,0.0500,79.39,46.03,87.30,95,42.11,-27.17,-0.29,46.57,61.62,27.67,46.83
000953,2188,2015-07-21,2025-07-21,10.0000,0.0500,89.76,82.29,88.81,104,52.88,181.29,1.74,40.90,54.01,37.74,38.46
000955,2325,2015-07-21,2025-07-21,1.0000,0.1000,87.73,73.61,78.87,101,37.62,-51.09,-0.51,68.09,57.32,31.23,32.01
000957,2415,2015-07-21,2025-07-21,10.0000,0.0500,90.33,81.42,87.62,118,49.15,238.46,2.02,35.64,60.23,35.22,37.32
000958,2402,2015-07-21,2025-07-21,100.0000,0.0100,80.84,55.46,82.50,75,48.00,60.68,0.81,22.55,63.77,22.70,34.78
000959,2365,2015-09-08,2025-07-21,100.0000,0.0500,99.71,99.13,99.71,67,41.79,-0.20,-0.00,34.67,74.29,19.21,26.77
000960,2409,2015-07-23,2025-07-21,0.1000,0.1000,55.31,35.99,82.94,118,41.53,-31.18,-0.26,55.36,50.75,29.19,70.43
000962,2264,2015-07-21,2025-07-21,100.0000,0.0050,71.81,54.58,73.29,110,50.00,88.43,0.80,27.51,49.32,27.89,41.26
000963,2419,2015-08-05,2025-07-21,1.0000,0.1000,85.17,65.00,86.17,105,41.90,25.28,0.24,29.14,61.49,25.41,36.97
000965,2430,2015-07-21,2025-07-21,10.0000,0.0500,93.71,73.73,97.49,79,44.30,34.92,0.44,39.32,58.69,25.00,15.88
000966,2419,2015-07-21,2025-07-21,100.0000,0.0100,84.03,57.25,83.16,76,47.37,46.51,0.61,21.80,66.49,21.46,27.47
000967,2367,2015-07-21,2025-07-21,100.0000,0.0500,99.85,99.21,100.00,77,40.26,-3.14,-0.04,28.44,67.36,15.35,24.65
000968,2294,2015-07-21,2025-07-21,10.0000,0.0050,61.54,38.64,77.05,102,40.20,-30.12,-0.30,58.10,49.66,20.87,60.84
000969,2414,2015-07-21,2025-07-21,100.0000,0.0050,77.95,60.87,73.33,67,44.78,-27.67,-0.41,43.27,63.22,24.52,30.19
000970,2424,2015-07-21,2025-07-21,100.0000,0.0050,76.77,55.35,76.62,88,45.45,25.18,0.29,40.43,67.09,31.46,39.81
