stock_code,daily_bars,monthly_bars,date_start,date_end,total_trades,winning_trades,win_rate,total_return_pct,avg_return_pct,max_return_pct,min_return_pct,buy_hold_return_pct
600623,2430,121,2015-07-21,2025-07-21,3,1,33.33,-17.61,-5.87,26.31,-37.47,-55.62
600624,2423,121,2015-07-21,2025-07-21,2,2,100.00,26.67,13.33,22.67,4.00,-56.10
600626,2379,121,2015-07-21,2025-07-21,1,0,0.00,-70.51,-70.51,-70.51,-70.51,-73.15
600628,2430,121,2015-07-21,2025-07-21,2,0,0.00,-49.65,-24.82,-8.19,-41.46,-50.07
600629,2388,121,2015-07-21,2025-07-21,1,0,0.00,-49.50,-49.50,-49.50,-49.50,-51.70
600630,2428,121,2015-07-21,2025-07-21,1,1,100.00,7.40,7.40,7.40,7.40,-33.31
600633,2306,117,2015-07-21,2025-07-21,2,0,0.00,-21.79,-10.89,-10.63,-11.16,-19.42
600635,2429,121,2015-07-21,2025-07-21,1,0,0.00,-50.69,-50.69,-50.69,-50.69,-50.91
600636,2124,107,2015-07-21,2025-07-21,2,0,0.00,-65.19,-32.59,-29.53,-35.65,-43.34
600637,2421,121,2015-07-21,2025-07-21,1,0,0.00,-79.82,-79.82,-79.82,-79.82,-79.82
600638,2427,121,2015-07-21,2025-07-21,1,1,100.00,1.49,1.49,1.49,1.49,-52.29
600639,2430,121,2015-07-21,2025-07-21,1,0,0.00,-29.69,-29.69,-29.69,-29.69,-48.90
600640,2336,118,2015-07-21,2025-07-21,2,0,0.00,-50.45,-25.22,-24.87,-25.58,-37.29
600641,2270,114,2015-11-19,2025-07-21,2,1,50.00,4.00,2.00,23.62,-19.61,15.67
600642,2430,121,2015-07-21,2025-07-21,2,0,0.00,-19.33,-9.66,-8.88,-10.45,-5.91
600643,2243,113,2015-12-09,2025-07-21,1,0,0.00,-47.17,-47.17,-47.17,-47.17,-59.10
600644,2429,121,2015-07-21,2025-07-21,2,1,50.00,120.13,60.07,123.68,-3.55,79.79
600645,2164,110,2015-10-12,2025-07-21,1,1,100.00,20.42,20.42,20.42,20.42,-62.92
600648,2420,121,2015-07-21,2025-07-21,1,0,0.00,-44.27,-44.27,-44.27,-44.27,-58.48
600649,2260,116,2015-07-21,2025-07-21,1,0,0.00,-28.82,-28.82,-28.82,-28.82,-67.71
600650,2430,121,2015-07-21,2025-07-21,2,1,50.00,20.75,10.38,33.80,-13.05,-2.74
600651,2344,120,2015-07-21,2025-07-21,2,1,50.00,-66.89,-33.44,3.72,-70.61,-73.61
600653,2252,116,2015-07-21,2025-07-21,2,1,50.00,-34.13,-17.06,1.07,-35.20,-70.29
600654,2042,106,2015-11-05,2025-07-21,1,1,100.00,37.73,37.73,37.73,37.73,-89.68
600655,2208,111,2015-07-21,2025-07-21,2,1,50.00,-3.76,-1.88,14.22,-17.97,-66.18
600657,2307,116,2015-07-21,2025-07-21,2,0,0.00,-61.90,-30.95,-27.80,-34.10,-45.03
600658,2420,121,2015-07-21,2025-07-21,2,0,0.00,-37.10,-18.55,-15.69,-21.40,-62.68
600660,2430,121,2015-07-21,2025-07-21,2,2,100.00,113.76,56.88,60.69,53.07,302.59
600661,2415,121,2015-07-21,2025-07-21,1,0,0.00,-62.11,-62.11,-62.11,-62.11,-64.75
600662,2419,121,2015-07-21,2025-07-21,2,1,50.00,74.37,37.18,86.56,-12.19,-50.52
600663,2301,117,2015-07-21,2025-07-21,1,0,0.00,-61.84,-61.84,-61.84,-61.84,-79.74
600664,2332,117,2015-07-21,2025-07-21,1,1,100.00,1.01,1.01,1.01,1.01,-67.45
600665,2420,121,2015-07-21,2025-07-21,2,1,50.00,-28.32,-14.16,2.39,-30.71,-43.77
600666,2086,106,2015-07-21,2025-07-21,1,1,100.00,104.85,104.85,104.85,104.85,-90.36
600667,2425,121,2015-07-21,2025-07-21,2,1,50.00,33.11,16.55,38.19,-5.08,-12.73
600668,2430,121,2015-07-21,2025-07-21,3,1,33.33,-11.61,-3.87,30.26,-36.62,1.53
600671,2173,111,2015-07-21,2025-07-21,2,1,50.00,-12.66,-6.33,54.46,-67.12,-41.59
600673,2156,110,2015-07-21,2025-07-21,3,1,33.33,25.64,8.55,52.33,-21.10,57.59
600674,2430,121,2015-07-21,2025-07-21,1,0,0.00,-2.83,-2.83,-2.83,-2.83,31.56
600675,2306,116,2015-07-21,2025-07-21,1,0,0.00,-65.91,-65.91,-65.91,-65.91,-66.25
600676,2430,121,2015-07-21,2025-07-21,1,1,100.00,11.18,11.18,11.18,11.18,-57.03
600678,2300,117,2015-07-21,2025-07-21,2,1,50.00,93.81,46.90,96.29,-2.48,-28.13
600679,2411,121,2015-07-21,2025-07-21,2,1,50.00,20.43,10.22,31.18,-10.75,-10.69
600681,2324,118,2015-08-03,2025-07-21,2,1,50.00,-14.29,-7.14,14.29,-28.57,-66.39
600682,2135,110,2016-01-27,2025-07-21,2,1,50.00,-34.80,-17.40,5.20,-40.00,-80.55
600683,2419,121,2015-07-21,2025-07-21,1,0,0.00,-14.23,-14.23,-14.23,-14.23,-52.69
600684,2430,121,2015-07-21,2025-07-21,1,0,0.00,-48.40,-48.40,-48.40,-48.40,-57.78
600685,2306,116,2015-07-21,2025-07-21,2,1,50.00,-24.58,-12.29,4.27,-28.85,-42.56
600686,2408,121,2015-07-21,2025-07-21,1,0,0.00,-54.84,-54.84,-54.84,-54.84,-37.38
600688,2430,121,2015-07-21,2025-07-21,1,0,0.00,-54.42,-54.42,-54.42,-54.42,-61.01
600689,2377,119,2015-09-17,2025-07-21,1,0,0.00,-19.41,-19.41,-19.41,-19.41,-10.15
600690,2354,118,2015-07-21,2025-07-21,2,2,100.00,49.65,24.83,40.71,8.95,92.68
600691,2394,120,2015-07-21,2025-07-21,2,2,100.00,18.84,9.42,14.93,3.91,-36.50
600692,2430,121,2015-07-21,2025-07-21,1,0,0.00,-6.42,-6.42,-6.42,-6.42,-40.99
600693,2419,121,2015-07-21,2025-07-21,1,1,100.00,9.94,9.94,9.94,9.94,-41.41
600694,2430,121,2015-07-21,2025-07-21,2,0,0.00,-41.53,-20.76,-7.54,-33.98,-60.05
600696,2290,120,2015-07-21,2025-07-21,3,1,33.33,20.00,6.67,106.28,-61.85,-55.28
600697,2417,121,2015-07-21,2025-07-21,1,0,0.00,-35.93,-35.93,-35.93,-35.93,-54.59
600698,2426,121,2015-07-21,2025-07-21,2,2,100.00,70.47,35.23,62.41,8.05,43.21
600699,2342,118,2015-07-21,2025-07-21,2,0,0.00,-28.74,-14.37,-1.90,-26.83,-49.49
600702,2395,120,2015-08-20,2025-07-21,2,1,50.00,412.90,206.45,420.09,-7.19,88.43
600703,2429,121,2015-07-21,2025-07-21,3,2,66.67,96.61,32.20,86.68,-8.75,-58.90
600704,2426,121,2015-07-24,2025-07-21,2,1,50.00,-73.31,-36.66,3.66,-76.98,-74.42
600706,2420,121,2015-07-21,2025-07-21,2,1,50.00,-24.75,-12.38,4.04,-28.79,-41.03
600707,2352,120,2015-07-21,2025-07-21,2,1,50.00,4.49,2.25,44.85,-40.36,-41.41
600708,2430,121,2015-07-21,2025-07-21,1,0,0.00,-35.05,-35.05,-35.05,-35.05,-69.50
600710,1972,100,2016-01-25,2025-07-21,1,1,100.00,9.53,9.53,9.53,9.53,85.11
600711,2349,120,2015-07-21,2025-07-21,3,2,66.67,81.63,27.21,49.39,-3.82,-14.53
600712,2430,121,2015-07-21,2025-07-21,1,1,100.00,15.64,15.64,15.64,15.64,-21.29
600713,2410,121,2015-07-21,2025-07-21,2,1,50.00,-37.22,-18.61,2.90,-40.12,-54.05
600714,2340,119,2015-07-21,2025-07-21,2,2,100.00,82.37,41.18,46.51,35.86,12.13
600715,2261,115,2015-07-21,2025-07-21,2,0,0.00,-87.68,-43.84,-42.32,-45.36,-90.61
600716,2430,121,2015-07-21,2025-07-21,3,1,33.33,-11.89,-3.96,13.33,-15.60,-54.53
600717,2420,121,2015-07-21,2025-07-21,2,1,50.00,-45.37,-22.69,3.04,-48.42,-64.51
600718,2405,121,2015-07-21,2025-07-21,1,0,0.00,-35.15,-35.15,-35.15,-35.15,-46.26
600719,2355,118,2015-10-15,2025-07-21,1,0,0.00,-39.76,-39.76,-39.76,-39.76,-39.26
600720,2418,121,2015-07-21,2025-07-21,3,2,66.67,23.22,7.74,51.40,-36.32,0.81
600721,2291,115,2015-07-21,2025-07-21,1,1,100.00,16.82,16.82,16.82,16.82,-39.10
600722,2427,121,2015-07-21,2025-07-21,2,1,50.00,8.97,4.49,32.33,-23.35,-1.44
600724,2350,119,2015-07-21,2025-07-21,1,0,0.00,-44.52,-44.52,-44.52,-44.52,-30.64
600725,2129,107,2015-07-21,2025-07-21,2,1,50.00,-50.24,-25.12,4.04,-54.28,-53.15
600726,2419,121,2015-07-21,2025-07-21,2,1,50.00,-42.88,-21.44,9.54,-52.42,-69.90
600727,2409,121,2015-07-21,2025-07-21,2,2,100.00,36.36,18.18,20.97,15.38,-9.55
600728,2400,121,2015-07-23,2025-07-21,1,0,0.00,-84.58,-84.58,-84.58,-84.58,-80.97
600729,2268,116,2015-07-21,2025-07-21,3,2,66.67,16.70,5.57,12.41,-4.04,-5.47
600730,2426,121,2015-07-21,2025-07-21,2,2,100.00,11.02,5.51,9.08,1.95,-72.19
600731,2414,121,2015-07-21,2025-07-21,2,1,50.00,14.51,7.25,30.34,-15.84,-17.97
600732,2043,103,2015-07-21,2025-07-21,3,2,66.67,86.24,28.75,94.59,-20.49,118.32
600733,1929,99,2015-07-28,2025-07-21,1,0,0.00,-80.80,-80.80,-80.80,-80.80,-84.22
600734,2014,106,2015-09-07,2025-07-21,2,1,50.00,-60.60,-30.30,2.17,-62.78,-52.10
600735,2204,114,2015-07-21,2025-07-21,1,0,0.00,-62.48,-62.48,-62.48,-62.48,-63.40
600736,2304,117,2015-07-21,2025-07-21,1,0,0.00,-11.06,-11.06,-11.06,-11.06,-40.51
600737,2415,121,2015-07-21,2025-07-21,2,1,50.00,-23.91,-11.96,9.42,-33.33,-44.54
600738,2347,118,2015-07-21,2025-07-21,3,1,33.33,-52.70,-17.57,1.51,-40.27,-42.77
600739,2307,116,2015-12-15,2025-07-21,2,1,50.00,-0.47,-0.24,9.94,-10.42,-32.34
600740,2336,118,2015-07-21,2025-07-21,2,0,0.00,-48.29,-24.14,-15.97,-32.32,-36.79
600741,2430,121,2015-07-21,2025-07-21,2,1,50.00,42.77,21.38,47.28,-4.51,4.67
600742,2430,121,2015-07-21,2025-07-21,1,0,0.00,-64.67,-64.67,-64.67,-64.67,-63.01
600743,2419,121,2015-07-21,2025-07-21,1,0,0.00,-54.67,-54.67,-54.67,-54.67,-67.40
600744,2415,121,2015-07-21,2025-07-21,2,1,50.00,123.65,61.82,139.75,-16.10,-8.64
600745,2087,107,2015-07-21,2025-07-21,2,0,0.00,-46.02,-23.01,-22.96,-23.05,24.98
600746,2358,119,2015-07-21,2025-07-21,3,2,66.67,93.17,31.06,87.84,-13.51,-16.33
600748,2429,121,2015-07-21,2025-07-21,1,0,0.00,-36.87,-36.87,-36.87,-36.87,-73.22
600749,2266,115,2015-07-28,2025-07-21,2,1,50.00,-47.62,-23.81,10.60,-58.22,-17.86
600750,2365,118,2015-07-21,2025-07-21,1,0,0.00,-43.54,-43.54,-43.54,-43.54,-44.33
600751,2144,110,2015-07-21,2025-07-21,1,0,0.00,-56.61,-56.61,-56.61,-56.61,-59.02
600753,2250,115,2015-08-05,2025-07-21,2,1,50.00,-22.55,-11.28,18.56,-41.11,-78.11
600754,2366,118,2015-10-19,2025-07-21,2,1,50.00,27.09,13.54,42.69,-15.60,-27.46
600755,2429,121,2015-07-21,2025-07-21,2,0,0.00,-22.02,-11.01,-6.46,-15.56,-33.85
600756,2430,121,2015-07-21,2025-07-21,2,0,0.00,-38.29,-19.15,-10.38,-27.92,-43.96
600757,2430,121,2015-07-21,2025-07-21,1,0,0.00,-35.60,-35.60,-35.60,-35.60,-9.53
600758,2407,121,2015-07-21,2025-07-21,3,1,33.33,-0.06,-0.02,12.85,-9.94,-66.72
600759,2121,109,2015-07-21,2025-07-21,1,0,0.00,-77.13,-77.13,-77.13,-77.13,-77.36
600760,2348,118,2015-07-21,2025-07-21,2,2,100.00,124.63,62.31,66.50,58.13,259.06
600761,2430,121,2015-07-21,2025-07-21,1,0,0.00,-16.82,-16.82,-16.82,-16.82,33.84
600763,2314,116,2015-12-15,2025-07-21,2,1,50.00,668.16,334.08,702.42,-34.26,-14.68
600764,2175,112,2015-07-21,2025-07-21,2,2,100.00,73.40,36.70,37.30,36.10,113.23
600765,2419,121,2015-07-21,2025-07-21,2,1,50.00,50.98,25.49,75.76,-24.78,-30.04
600768,2121,107,2015-07-21,2025-07-21,2,1,50.00,-37.13,-18.56,24.40,-61.53,-30.81
600769,2399,121,2015-07-21,2025-07-21,2,1,50.00,25.94,12.97,40.45,-14.51,2.44
600770,2346,118,2015-07-21,2025-07-21,2,0,0.00,-68.16,-34.08,-5.97,-62.19,-63.54
600771,2340,118,2015-07-21,2025-07-21,3,2,66.67,89.16,29.72,88.94,-2.47,-49.86
600773,2314,116,2015-07-21,2025-07-21,2,0,0.00,-23.94,-11.97,-3.13,-20.81,-17.77
600774,2410,121,2015-07-21,2025-07-21,2,1,50.00,9.59,4.80,22.95,-13.35,-39.89
600775,2414,121,2015-07-21,2025-07-21,1,0,0.00,-49.69,-49.69,-49.69,-49.69,-32.36
600776,2430,121,2015-07-21,2025-07-21,2,2,100.00,88.21,44.10,83.70,4.51,-13.05
600777,2220,113,2015-12-17,2025-07-21,2,1,50.00,-13.23,-6.62,75.18,-88.41,-62.48
600778,2365,118,2015-10-13,2025-07-21,2,1,50.00,-23.94,-11.97,14.04,-37.98,-53.78
600779,2427,121,2015-07-21,2025-07-21,1,0,0.00,-28.98,-28.98,-28.98,-28.98,304.83
600780,2430,121,2015-07-21,2025-07-21,1,1,100.00,14.73,14.73,14.73,14.73,-27.33
600782,2422,121,2015-07-21,2025-07-21,3,2,66.67,21.98,7.33,22.13,-5.04,-27.04
600783,2429,121,2015-07-21,2025-07-21,1,0,0.00,-29.26,-29.26,-29.26,-29.26,-52.63
600784,2264,115,2015-07-21,2025-07-21,2,1,50.00,-25.85,-12.92,5.99,-31.83,-35.66
600785,2364,119,2015-07-21,2025-07-21,1,0,0.00,-54.96,-54.96,-54.96,-54.96,-58.21
600787,2430,121,2015-07-21,2025-07-21,2,0,0.00,-39.54,-19.77,-0.50,-39.04,-50.04
600789,2421,121,2015-07-21,2025-07-21,2,0,0.00,-44.13,-22.07,-17.16,-26.97,-11.66
600790,2410,120,2015-08-18,2025-07-21,2,1,50.00,-42.26,-21.13,4.01,-46.27,-67.69
600791,2430,121,2015-07-21,2025-07-21,3,1,33.33,-32.54,-10.85,0.20,-26.23,-39.20
600792,2423,121,2015-07-21,2025-07-21,2,0,0.00,-48.62,-24.31,-13.43,-35.19,-29.55
600793,2292,115,2016-01-15,2025-07-21,1,1,100.00,58.85,58.85,58.85,58.85,36.41
600794,2301,116,2015-07-21,2025-07-21,2,1,50.00,-20.42,-10.21,18.52,-38.94,-35.48
600795,2366,119,2015-07-21,2025-07-21,1,1,100.00,18.10,18.10,18.10,18.10,-9.16
600796,2195,111,2015-07-21,2025-07-21,1,1,100.00,13.75,13.75,13.75,13.75,-34.89
600797,2363,119,2015-07-21,2025-07-21,2,1,50.00,-27.23,-13.62,3.12,-30.35,-33.77
600798,2304,118,2015-07-21,2025-07-21,2,1,50.00,-10.19,-5.10,11.20,-21.39,-45.67
600800,2310,116,2015-07-21,2025-07-21,2,0,0.00,-60.11,-30.06,-13.37,-46.74,-55.26
600801,2427,121,2015-07-21,2025-07-21,2,1,50.00,102.11,51.05,135.73,-33.63,48.56
600802,2430,121,2015-07-21,2025-07-21,3,0,0.00,-54.32,-18.11,-4.81,-28.97,-28.06
600803,2367,121,2015-07-21,2025-07-21,2,1,50.00,77.48,38.74,90.01,-12.54,22.17
600805,2430,121,2015-07-21,2025-07-21,2,1,50.00,-27.87,-13.94,21.77,-49.64,-59.67
600807,2177,111,2015-08-14,2025-07-21,1,0,0.00,-45.52,-45.52,-45.52,-45.52,-83.21
600808,2430,121,2015-07-21,2025-07-21,3,3,100.00,109.33,36.44,47.19,28.57,-26.13
600809,2418,121,2015-07-21,2025-07-21,2,1,50.00,125.18,62.59,157.65,-32.47,836.09
600810,2396,121,2015-07-21,2025-07-21,3,2,66.67,11.03,3.68,18.61,-10.60,15.50
600812,2420,121,2015-07-21,2025-07-21,2,2,100.00,50.73,25.37,37.96,12.77,-21.70
600814,2421,121,2015-07-21,2025-07-21,2,1,50.00,-9.40,-4.70,9.36,-18.77,-27.79
600815,2421,121,2015-07-21,2025-07-21,1,0,0.00,-56.20,-56.20,-56.20,-56.20,-76.36
600816,2364,119,2015-07-21,2025-07-21,1,0,0.00,-85.11,-85.11,-85.11,-85.11,-92.91
600817,2100,107,2015-08-07,2025-07-21,2,1,50.00,61.78,30.89,69.04,-7.26,6.02
600818,2346,118,2015-07-21,2025-07-21,1,0,0.00,-18.62,-18.62,-18.62,-18.62,-82.41
600819,2430,121,2015-07-21,2025-07-21,4,2,50.00,-11.02,-2.75,20.91,-25.00,-7.77
600820,2430,121,2015-07-21,2025-07-21,1,0,0.00,-48.00,-48.00,-48.00,-48.00,-44.67
600821,2359,119,2015-07-21,2025-07-21,3,1,33.33,22.03,7.34,35.41,-10.82,-32.94
600822,2284,116,2015-07-21,2025-07-21,1,0,0.00,-17.94,-17.94,-17.94,-17.94,55.58
600824,2420,121,2015-07-21,2025-07-21,1,0,0.00,-40.36,-40.36,-40.36,-40.36,-45.22
600825,2366,119,2015-07-21,2025-07-21,1,0,0.00,-55.34,-55.34,-55.34,-55.34,-45.29
600826,2419,121,2015-07-21,2025-07-21,3,1,33.33,8.13,2.71,64.50,-44.96,-49.64
600827,2430,121,2015-07-21,2025-07-21,2,0,0.00,-34.05,-17.03,-8.55,-25.50,-48.72
600828,2286,115,2015-11-05,2025-07-21,2,0,0.00,-42.92,-21.46,-12.40,-30.53,-53.14
600829,2332,117,2015-07-21,2025-07-21,3,1,33.33,13.96,4.65,36.19,-11.14,-36.50
600830,2430,121,2015-07-21,2025-07-21,1,0,0.00,-54.67,-54.67,-54.67,-54.67,1.94
600831,2429,121,2015-07-21,2025-07-21,1,0,0.00,-75.59,-75.59,-75.59,-75.59,-75.97
600833,2428,121,2015-07-21,2025-07-21,1,1,100.00,0.18,0.18,0.18,0.18,-25.23
600834,2347,118,2015-07-21,2025-07-21,2,1,50.00,-32.95,-16.47,11.17,-44.11,-45.73
600835,2430,121,2015-07-21,2025-07-21,1,1,100.00,9.97,9.97,9.97,9.97,-25.77
600838,2430,121,2015-07-21,2025-07-21,2,0,0.00,-20.78,-10.39,-7.71,-13.07,-20.94
600839,2426,121,2015-07-21,2025-07-21,1,0,0.00,-3.01,-3.01,-3.01,-3.01,24.16
600841,2419,121,2015-07-21,2025-07-21,3,1,33.33,-6.76,-2.25,3.09,-5.06,-45.77
600843,2320,117,2015-07-21,2025-07-21,2,1,50.00,13.65,6.82,32.92,-19.28,-20.60
600844,2323,117,2015-07-21,2025-07-21,1,0,0.00,-55.27,-55.27,-55.27,-55.27,-60.89
600845,2428,121,2015-07-21,2025-07-21,2,0,0.00,-65.71,-32.85,-7.89,-57.82,-61.06
600846,2422,121,2015-07-21,2025-07-21,3,2,66.67,19.07,6.36,28.38,-18.46,14.47
600847,2238,113,2015-07-21,2025-07-21,2,2,100.00,16.46,8.23,11.33,5.13,-54.08
600848,2269,115,2015-07-21,2025-07-21,1,0,0.00,-26.03,-26.03,-26.03,-26.03,-55.01
600850,2341,119,2015-07-21,2025-07-21,2,0,0.00,-64.27,-32.13,-5.04,-59.23,-49.98
600851,2410,121,2015-07-21,2025-07-21,2,1,50.00,-24.25,-12.13,2.84,-27.09,-33.97
600853,2397,121,2015-07-21,2025-07-21,1,0,0.00,-39.05,-39.05,-39.05,-39.05,-48.92
600854,2430,121,2015-07-21,2025-07-21,2,1,50.00,3.07,1.54,5.48,-2.41,-26.06
600855,2299,117,2015-07-21,2025-07-21,1,0,0.00,-56.65,-56.65,-56.65,-56.65,-54.45
600857,2408,121,2015-07-21,2025-07-21,2,2,100.00,30.38,15.19,26.44,3.94,-29.10
600858,2410,121,2015-07-21,2025-07-21,3,1,33.33,-44.69,-14.90,10.89,-52.66,-48.60
600859,2232,114,2015-07-21,2025-07-21,2,1,50.00,1.17,0.59,50.91,-49.73,-45.09
600860,2305,116,2015-12-14,2025-07-21,2,1,50.00,22.40,11.20,23.85,-1.45,2.42
600861,2419,121,2015-07-21,2025-07-21,3,1,33.33,87.68,29.23,94.92,-7.24,33.49
600862,2425,121,2015-07-21,2025-07-21,2,2,100.00,122.00,61.00,112.02,9.98,21.68
600863,2412,121,2015-07-21,2025-07-21,1,1,100.00,11.54,11.54,11.54,11.54,-23.55
600864,2356,119,2015-07-21,2025-07-21,1,0,0.00,-53.02,-53.02,-53.02,-53.02,-52.23
600865,2425,121,2015-07-21,2025-07-21,3,0,0.00,-68.96,-22.99,-14.87,-34.91,-35.35
600866,2277,115,2015-11-03,2025-07-21,2,1,50.00,8.72,4.36,25.90,-17.19,7.08
600867,2399,120,2015-08-14,2025-07-21,2,0,0.00,-76.00,-38.00,-23.20,-52.81,-62.88
600868,2421,121,2015-07-21,2025-07-21,1,0,0.00,-29.54,-29.54,-29.54,-29.54,-35.90
600869,2398,121,2015-07-31,2025-07-21,2,1,50.00,-47.43,-23.72,9.16,-56.59,-78.19
600871,2399,121,2015-07-21,2025-07-21,1,0,0.00,-78.63,-78.63,-78.63,-78.63,-76.93
600872,2397,119,2015-09-08,2025-07-21,2,1,50.00,73.71,36.86,123.26,-49.55,-2.11
600873,2309,117,2015-07-21,2025-07-21,1,1,100.00,31.81,31.81,31.81,31.81,19.56
600874,2423,121,2015-07-21,2025-07-21,2,1,50.00,24.21,12.11,38.15,-13.94,-41.42
600875,2354,119,2015-07-21,2025-07-21,2,2,100.00,33.15,16.58,17.56,15.60,19.56
600876,2301,116,2015-07-21,2025-07-21,2,2,100.00,76.89,38.45,51.34,25.55,-14.85
600877,2179,111,2015-07-21,2025-07-21,2,1,50.00,43.14,21.57,60.11,-16.97,54.46
600879,2382,119,2015-09-16,2025-07-21,2,0,0.00,-80.47,-40.23,-18.21,-62.26,-53.74
600880,2262,116,2015-07-21,2025-07-21,2,2,100.00,31.51,15.76,17.74,13.77,-55.95
600881,2421,121,2015-07-21,2025-07-21,1,0,0.00,-69.32,-69.32,-69.32,-69.32,-81.47
600882,2292,116,2015-11-30,2025-07-21,2,2,100.00,477.26,238.63,349.31,127.95,128.67
600883,2424,121,2015-07-21,2025-07-21,1,1,100.00,7.93,7.93,7.93,7.93,-43.07
600884,2422,121,2015-07-21,2025-07-21,2,1,50.00,-7.64,-3.82,14.71,-22.36,-65.70
600885,2430,121,2015-07-21,2025-07-21,3,2,66.67,87.79,29.26,88.31,-18.63,-32.66
600886,2389,119,2015-09-18,2025-07-21,1,1,100.00,10.61,10.61,10.61,10.61,13.53
600887,2406,121,2015-07-21,2025-07-21,2,2,100.00,60.13,30.06,59.41,0.71,50.91
600888,2385,120,2015-07-21,2025-07-21,1,0,0.00,-12.07,-12.07,-12.07,-12.07,-20.24
600889,2401,121,2015-07-21,2025-07-21,1,1,100.00,0.45,0.45,0.45,0.45,17.16
600892,2362,119,2015-07-21,2025-07-21,1,0,0.00,-53.43,-53.43,-53.43,-53.43,-92.98
600893,2395,121,2015-07-21,2025-07-21,2,1,50.00,43.99,21.99,46.00,-2.01,-29.66
600894,2429,121,2015-07-21,2025-07-21,1,0,0.00,-47.68,-47.68,-47.68,-47.68,-48.18
600895,2427,121,2015-07-21,2025-07-21,3,1,33.33,2.45,0.82,36.51,-17.15,6.53
600897,2430,121,2015-07-21,2025-07-21,2,1,50.00,-29.55,-14.78,5.28,-34.83,-40.07
600900,2336,117,2015-11-16,2025-07-21,1,1,100.00,16.49,16.49,16.49,16.49,128.41
600901,1794,89,2018-03-01,2025-07-21,1,0,0.00,0.00,0.00,0.00,0.00,-19.87
600903,1858,93,2017-11-07,2025-07-21,1,0,0.00,-44.04,-44.04,-44.04,-44.04,164.15
600905,997,50,2021-06-10,2025-07-21,1,0,0.00,-9.71,-9.71,-9.71,-9.71,37.42
600906,1021,51,2021-05-07,2025-07-21,1,0,0.00,-12.03,-12.03,-12.03,-12.03,60.53
600908,2136,107,2016-09-23,2025-07-21,1,0,0.00,-3.85,-3.85,-3.85,-3.85,16.60
600909,2088,104,2016-12-06,2025-07-21,2,2,100.00,44.05,22.03,38.91,5.14,-20.16
600916,1077,54,2021-02-05,2025-07-21,1,0,0.00,-39.71,-39.71,-39.71,-39.71,37.40
600917,2425,121,2015-07-21,2025-07-21,3,1,33.33,-28.05,-9.35,5.44,-24.50,-51.47
600918,1245,62,2020-06-03,2025-07-21,1,0,0.00,-2.59,-2.59,-2.59,-2.59,28.71
600919,2171,108,2016-08-02,2025-07-21,1,1,100.00,10.39,10.39,10.39,10.39,55.59
600926,2122,106,2016-10-27,2025-07-21,2,2,100.00,113.28,56.64,83.29,29.99,-2.37
600927,865,44,2021-12-23,2025-07-21,1,0,0.00,-5.33,-5.33,-5.33,-5.33,-25.79
600928,1551,77,2019-03-01,2025-07-21,1,0,0.00,-25.00,-25.00,-25.00,-25.00,-28.47
600929,1772,89,2018-03-26,2025-07-21,1,1,100.00,12.85,12.85,12.85,12.85,17.53
600933,1854,93,2017-11-17,2025-07-21,1,1,100.00,55.73,55.73,55.73,55.73,21.95
600935,884,45,2021-11-26,2025-07-21,1,0,0.00,-3.44,-3.44,-3.44,-3.44,-46.51
600936,2168,108,2016-08-15,2025-07-21,2,1,50.00,11.58,5.79,27.34,-15.75,-36.11
600938,788,40,2022-04-21,2025-07-21,0,0,0.00,0.00,0.00,0.00,0.00,100.62
600939,2045,102,2017-02-21,2025-07-21,1,0,0.00,-21.01,-21.01,-21.01,-21.01,4.55
600941,857,43,2022-01-05,2025-07-21,0,0,0.00,0.00,0.00,0.00,0.00,76.62
600955,929,47,2021-09-15,2025-07-21,1,0,0.00,-25.39,-25.39,-25.39,-25.39,-59.15
600956,1229,62,2020-06-29,2025-07-21,1,0,0.00,-14.92,-14.92,-14.92,-14.92,106.02
600958,2418,121,2015-07-21,2025-07-21,2,1,50.00,-44.65,-22.32,2.94,-47.59,-57.24
600959,2328,118,2015-07-21,2025-07-21,1,0,0.00,-65.96,-65.96,-65.96,-65.96,-84.73
600960,2242,114,2015-07-21,2025-07-21,2,2,100.00,41.21,20.61,20.71,20.50,-57.35
600961,2419,121,2015-07-21,2025-07-21,1,1,100.00,12.55,12.55,12.55,12.55,15.41
600962,2415,121,2015-07-21,2025-07-21,2,1,50.00,-1.52,-0.76,23.42,-24.94,33.42
600963,2430,121,2015-07-21,2025-07-21,3,1,33.33,7.91,2.64,28.39,-12.09,-34.63
600965,2430,121,2015-07-21,2025-07-21,1,0,0.00,-52.61,-52.61,-52.61,-52.61,-63.41
600966,2424,121,2015-07-21,2025-07-21,3,2,66.67,171.48,57.16,160.51,-27.85,-21.00
600967,2348,117,2015-11-16,2025-07-21,1,1,100.00,54.21,54.21,54.21,54.21,9.82
600968,1473,74,2019-06-26,2025-07-21,1,1,100.00,28.69,28.69,28.69,28.69,72.65
600969,2429,121,2015-07-21,2025-07-21,2,1,50.00,-45.28,-22.64,12.45,-57.72,-55.85
600970,2400,121,2015-07-21,2025-07-21,1,0,0.00,-13.98,-13.98,-13.98,-13.98,-25.16
600971,2430,121,2015-07-21,2025-07-21,2,2,100.00,98.35,49.18,59.42,38.93,-1.86
600973,2365,119,2015-07-21,2025-07-21,2,0,0.00,-9.26,-4.63,-1.84,-7.41,-55.25
