stock_code,stock_name,train_annualized,test_annualized,total_return_pct,trades,win_rate,buy_hold_return_pct,date_start,date_end,timeframe,fast,slow,signal,buy_mode,sell_mode,trailing_stop,take_profit,cooldown
002098,浔兴股份,-22.1949,4.8976,28.6764,3,66.6667,64.5902,2020-04-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601928,凤凰传媒,-13.8964,4.89189,33.2274,2,50,36.2424,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000767,晋控电力,-8.53375,4.87036,33.0458,2,100,16.4234,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002866,传艺科技,-9.11397,4.86723,25.359,3,66.6667,3.45413,2020-10-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000963,华东医药,-25.9682,4.85133,32.7803,2,100,56.6265,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601658,邮储银行,3.0637,4.83771,17.1843,1,100,2.16606,2022-03-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002824,和胜股份,4.32896,4.83304,27.2852,2,100,-26.0389,2020-06-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600939,重庆建工,-29.6542,4.8204,26.8466,2,50,8.61111,2020-07-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002993,奥海科技,7.74617,4.82023,14.965,1,100,-13.6692,2022-08-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600219,南山铝业,-26.064,4.80532,30.9597,3,66.6667,91.9431,2019-10-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601963,重庆银行,-13.8798,4.80313,13.3847,2,50,53.7464,2022-11-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000975,山金国际,-1.09703,4.79739,30.1827,2,50,46.2366,2019-12-05,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000906,浙商中拓,-17.5813,4.79401,32.7033,2,50,-0.301205,2019-07-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600810,神马股份,-15.5162,4.78592,32.2007,2,100,9.21986,2019-07-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600562,国睿科技,-25.3725,4.78341,32.4188,5,20,100.962,2019-07-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002597,金禾实业,9.34205,4.76596,32.2695,2,50,13.6249,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002073,软控股份,-22.7281,4.75578,31.9739,2,100,48.2315,2019-07-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002289,*ST宇顺,0.814527,4.75418,27.4431,3,33.3333,63.8053,2020-04-29,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002864,盘龙药业,-15.5566,4.74803,23.815,2,100,14.8534,2020-12-14,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600970,中材国际,-4.26663,4.74636,32.2216,2,50,49.4453,2019-07-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000629,钒钛股份,2.59473,4.73316,25.9788,2,50,23.1441,2020-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002407,多氟多,-20.8948,4.73224,31.9137,2,50,-13.4121,2019-07-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600573,惠泉啤酒,-3.02618,4.72061,31.9259,2,100,59.4595,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000425,徐工机械,9.56758,4.69996,31.8194,2,50,86.0987,2019-07-11,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601226,华电科工,-15.5681,4.69121,31.7036,2,100,48.0176,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600011,华能国际,-2.89217,4.68386,31.6481,2,100,13.5008,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601113,华鼎股份,-14.2022,4.6688,30.5031,2,100,-29.5416,2019-09-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002554,惠博普,-31.6738,4.64166,31.1014,2,100,-17.4419,2019-08-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601939,建设银行,5.64162,4.63451,31.2757,1,100,33.1015,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000908,ST景峰,-9.32009,4.63011,31.2751,2,50,24.622,2019-07-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603182,嘉华股份,-18.5907,4.62031,8.07547,1,100,-1.78326,2023-11-03,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002337,赛象科技,-24.7177,4.61504,31.1291,3,66.6667,50.5,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600184,光电股份,-15.3982,4.60787,31.075,3,33.3333,47.4979,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600993,马应龙,-5.6617,4.58286,30.8869,2,100,54.1506,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600999,招商证券,-1.42504,4.57228,30.8875,2,50,7.9784,2019-07-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002423,中粮资本,-30.3377,4.57203,28.7249,2,50,43.2432,2019-11-28,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000520,凤凰航运,-14.5058,4.5514,29.0682,3,33.3333,21.1538,2019-10-24,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600150,中国船舶,-2.26377,4.52692,28.8325,3,33.3333,71.6749,2019-11-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600490,鹏欣资源,-14.4133,4.52528,25.2803,2,50,41.875,2020-06-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002201,九鼎新材,16.5259,4.52299,28.6489,2,50,-61.6162,2019-11-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603008,喜临门,-6.2456,4.5167,30.2643,2,50,52.015,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600693,东百集团,-19.1435,4.51537,30.2543,2,50,13.2827,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601901,方正证券,-4.6928,4.51063,30.2033,2,100,17.0029,2019-07-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600035,楚天高速,-3.80704,4.5074,29.2398,1,100,31.9403,2019-09-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600685,中船防务,-13.2659,4.50013,28.5663,3,66.6667,78.4339,2019-11-06,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601398,工商银行,5.22409,4.49966,30.2627,2,50,37.746,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002843,泰嘉股份,-32.1572,4.48299,25.0825,3,66.6667,170.964,2020-06-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600470,六国化工,-17.7299,4.47302,30.0946,2,50,20.5589,2019-07-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002521,齐峰新材,-21.0181,4.46382,29.9946,3,33.3333,73.805,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600095,湘财股份,10.1771,4.45626,29.7211,2,50,37.9747,2019-07-31,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601369,陕鼓动力,-8.85557,4.45548,29.4215,3,66.6667,47.343,2019-08-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000811,冰轮环境,-4.76129,4.45204,29.9066,3,33.3333,50.4481,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000822,山东海化,-8.89866,4.40755,29.5745,2,50,15.4876,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601916,浙商银行,-8.76647,4.36829,15.6352,1,100,2.89855,2022-02-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600408,安泰集团,-14.4979,4.36352,27.0588,2,50,2.27273,2019-12-13,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600505,西昌电力,-5.67583,4.35315,29.1695,4,50,119.722,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601789,宁波建工,-13.1046,4.34436,27.7435,3,66.6667,51.6129,2019-10-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000573,粤宏远Ａ,3.79811,4.33758,29.0538,3,33.3333,25.6798,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603051,鹿山新材,-36.6177,4.32991,8.80309,1,100,-31.0159,2023-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600673,东阳光,-6.52372,4.30636,25.3889,3,33.3333,67.3993,2020-03-06,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000012,南  玻Ａ,-10.815,4.30172,28.7579,2,50,14.7971,2019-07-16,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600236,桂冠电力,-10.3231,4.30028,28.7027,2,100,44.2013,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600033,福建高速,3.59338,4.29359,28.7273,1,100,9.93789,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601669,中国电建,1.2878,4.27522,28.488,2,100,11.8,2019-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000920,沃顿科技,-2.03447,4.2653,27.2018,2,100,63.8691,2019-10-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002938,鹏鼎控股,6.67192,4.25099,18.5779,2,50,60.8935,2021-06-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601333,广深铁路,-5.69413,4.24802,28.3898,1,100,-5.3125,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000868,安凯客车,-19.7343,4.22017,28.0679,2,100,109.22,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002850,科达利,52.8913,4.21504,23.1056,2,50,52.6024,2020-07-07,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600671,天目药业,-7.90521,4.19862,24.8079,2,50,21.3502,2020-02-28,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600501,航天晨光,-21.5453,4.18354,27.9135,4,75,130.367,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002900,哈三联,-8.5948,4.17805,21.2036,2,100,59.505,2020-11-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000966,长源电力,-21.5471,4.13347,27.6438,2,50,-14.5488,2019-07-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601099,太平洋,-19.5247,4.12525,27.301,2,50,7.14286,2019-07-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002040,南 京 港,-11.7713,4.12393,25.7794,2,50,50.1493,2019-11-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600520,三佳科技,-25.3898,4.11764,27.1611,2,100,153.541,2019-08-06,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603172,万丰股份,-32.175,4.10816,5.44496,2,50,17.8246,2024-03-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600769,祥龙电业,-3.94737,4.10713,27.0006,2,100,81.0945,2019-08-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002353,杰瑞股份,12.2328,4.09947,26.5548,2,50,39.2029,2019-09-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603002,宏昌电子,-26.1687,4.0856,27.1232,3,66.6667,69.5332,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000962,东方钽业,-21.8795,4.08504,25.1969,3,66.6667,165.263,2019-12-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002633,申科股份,-19.5121,4.07653,25.4272,4,75,105.824,2019-11-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002455,百川股份,-0.897721,4.07448,26.7643,2,50,6.21212,2019-08-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000509,华塑控股,-23.4192,4.07431,23.7639,2,50,66.6667,2020-03-13,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000978,桂林旅游,-1.29608,4.06129,27.0146,2,50,15.7706,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600797,浙大网新,-16.8536,4.05757,26.2428,3,33.3333,3.90033,2019-09-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600737,中粮糖业,-5.92089,4.05483,26.7877,2,50,5.85106,2019-07-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000951,中国重汽,-5.31764,4.05453,26.965,2,50,16.1487,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600821,金开新能,-6.45305,4.05171,26.2148,2,50,-3.5533,2019-09-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000558,天府文旅,-7.71992,4.04257,25.4129,3,33.3333,42.5532,2019-11-04,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600971,恒源煤电,-5.34858,4.03924,26.853,3,66.6667,21.8085,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002134,天津普林,8.45605,4.03888,25.1973,5,20,119.844,2019-11-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000551,创元科技,-5.28148,4.0322,26.5957,3,66.6667,62.7273,2019-08-02,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600576,祥源文旅,-25.0313,4.02498,24.7919,2,100,29.1803,2019-12-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600050,中国联通,-9.27732,4.01843,25.5172,1,100,-11.3636,2019-10-14,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600272,开开实业,1.02087,4.00682,26.6158,2,100,75.0907,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603103,横店影视,-20.4701,3.99021,20.0773,2,50,-0.0575374,2020-11-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600996,贵广网络,-3.77269,3.98602,22.2195,3,33.3333,5.88988,2020-06-01,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600249,两面针,-8.06054,3.97569,26.3882,2,100,29.646,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601015,陕西黑猫,-19.099,3.97516,26.3979,2,50,-2.4,2019-07-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002692,远程股份,-47.564,3.96893,25.4,2,100,40.1084,2019-09-27,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002498,汉缆股份,-10.2382,3.96385,26.3018,2,50,22.6027,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000886,海南高速,-13.18,3.95828,26.2612,3,66.6667,91.3265,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002332,仙琚制药,-24.1686,3.94737,26.1816,3,66.6667,42.0601,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000596,古井贡酒,35.2127,3.94533,26.1668,2,50,15.6624,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601001,晋控煤业,-9.79911,3.93275,24.9748,3,33.3333,206.353,2019-10-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002902,铭普光磁,-24.996,3.93083,19.6938,1,100,27.6074,2020-11-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600707,彩虹股份,-29.0983,3.9241,25.1914,2,50,21.6374,2019-09-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601881,中国银河,-10.1746,3.91545,21.6151,2,50,81.6116,2020-06-15,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002138,顺络电子,-1.28219,3.89796,25.8218,2,100,54.2735,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603111,康尼机电,-39.7941,3.89102,24.1,2,100,37.0741,2019-11-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600223,福瑞达,-16.8231,3.85671,25.444,2,50,116.971,2019-07-23,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000731,四川美丰,-8.94307,3.85612,25.5177,2,50,13.9241,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000096,广聚能源,-8.40687,3.84585,25.4173,2,50,27.9094,2019-07-16,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600575,淮河能源,-16.1886,3.82614,24.8887,4,50,39.2996,2019-08-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002564,天沃科技,-13.5795,3.82354,25.1913,2,50,22.8733,2019-07-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601012,隆基绿能,-1.52521,3.81545,25.1073,3,33.3333,-35.3035,2019-07-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000543,皖能电力,-12.4583,3.81542,25.1199,2,50,60.793,2019-07-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000977,浪潮信息,-15.7891,3.80914,25.1642,3,66.6667,147.5,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002626,金达威,-7.29914,3.79988,25.0461,2,50,42.0977,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600869,远东股份,-18.6264,3.79873,24.7701,3,66.6667,27.1111,2019-08-13,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000821,京山轻机,-14.5884,3.77832,23.3405,3,33.3333,95.9217,2019-11-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002361,神剑股份,-29.5514,3.74677,24.6632,2,50,53.012,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600186,莲花控股,-35.8284,3.72812,24.0556,3,66.6667,273.653,2019-08-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601326,秦港股份,-3.78503,3.7001,18.8612,1,100,27.4809,2020-10-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000953,河化股份,-6.08305,3.69952,21.7052,3,66.6667,37.6786,2020-02-21,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600968,海油发展,4.49258,3.68543,14.1429,2,50,52.1583,2021-11-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000020,深华发Ａ,-19.0781,3.67947,23.3467,2,50,22.9148,2019-09-27,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002319,乐通股份,-10.3674,3.67407,23.4557,2,100,23.8647,2019-09-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601801,皖新传媒,-27.5745,3.67356,24.0143,1,100,20.979,2019-08-02,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600178,东安动力,-15.1362,3.66321,24.1237,2,50,180.868,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002393,力生制药,-8.93556,3.65296,24.0501,3,33.3333,15.0489,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002600,领益智造,11.0829,3.6497,22.3581,2,50,-12.9401,2019-12-05,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002066,瑞泰科技,-15.5006,3.64155,24.0531,2,100,40.1117,2019-07-10,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600468,百利电气,-29.5645,3.62831,21.9778,4,50,97.7208,2019-12-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600549,厦门钨业,-8.33641,3.59283,23.6184,3,66.6667,70.0377,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601827,三峰环境,-7.20944,3.58323,11.421,2,50,25.8621,2022-06-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000859,国风新材,0.60268,3.57222,23.4589,2,50,28.5981,2019-07-18,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600330,天通股份,-19.1134,3.55075,22.168,2,50,17.757,2019-10-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600784,XD鲁银投,-7.02343,3.51803,21.4167,2,100,38.7712,2019-12-11,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002069,獐子岛,-17.9189,3.51644,22.3404,3,33.3333,33.119,2019-09-20,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002171,楚江新材,-25.9208,3.51327,22.3648,2,50,33.4802,2019-09-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600928,西安银行,-7.8815,3.50556,14.2045,1,100,-12.6087,2021-09-13,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600405,动力源,-4.12767,3.49557,22.7611,2,100,25.37,2019-07-31,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002364,中恒电气,-6.30635,3.47499,22.7532,2,50,56.7594,2019-07-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600843,上工申贝,-6.94005,3.47349,21.6572,2,50,54.0365,2019-10-24,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600540,新赛股份,-17.1448,3.45835,22.0653,3,66.6667,21.9114,2019-09-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601169,北京银行,-7.70087,3.45593,22.3099,2,50,29.5802,2019-08-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600176,中国巨石,-22.7584,3.44667,22.6313,2,50,40.6353,2019-07-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000970,中科三环,-6.37724,3.44296,22.6048,3,66.6667,23.5694,2019-07-12,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002638,勤上股份,-13.1088,3.44203,19.4696,2,100,-25.9375,2020-04-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000528,柳    工,-3.2503,3.4293,22.5639,3,66.6667,49.4845,2019-07-04,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601222,林洋能源,-40.5986,3.42645,22.4305,3,33.3333,26.383,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601808,中海油服,-4.96829,3.41377,22.3404,1,100,39.5464,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600817,宇通重工,-6.02315,3.40787,19.0219,2,50,28.8363,2020-05-08,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002747,埃斯顿,-33.4955,3.39605,21.8575,4,50,132.283,2019-08-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000669,ST金鸿,-26.2488,3.39548,21.0762,1,100,-39.7321,2019-10-29,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600436,片仔癀,12.0449,3.39193,22.1853,3,33.3333,85.5327,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600690,海尔智家,9.31658,3.35803,21.285,2,50,64.561,2019-09-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002771,真视通,-18.4084,3.34711,21.4398,2,100,62.9,2019-08-26,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002050,三花智控,-4.91741,3.33697,21.4787,3,66.6667,172.933,2019-08-16,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002354,天娱数科,-37.0352,3.33209,20.695,3,66.6667,134.266,2019-10-25,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002151,北斗星通,-15.5569,3.33146,21.0812,2,50,21.3885,2019-09-19,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
601038,一拖股份,-11.1579,3.32935,21.7417,4,50,71.7949,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600650,锦江在线,-6.13871,3.32802,21.7324,2,50,58.6842,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002807,江阴银行,-24.4264,3.31827,18.89,3,66.6667,17.233,2020-03-30,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000777,中核科技,-23.2392,3.30573,21.6613,3,33.3333,60.0451,2019-07-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002448,中原内配,-4.22112,3.28342,21.417,3,33.3333,61.8182,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002395,双象股份,7.30787,3.27745,21.1501,2,50,-13.9028,2019-08-08,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600193,*ST创兴,-28.2751,3.24885,19.7916,3,66.6667,23.1884,2019-11-28,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600815,厦工股份,-17.8328,3.2423,21.0741,3,66.6667,5.19031,2019-07-22,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
600192,长城电工,-9.13857,3.23466,21.0731,2,50,65.4882,2019-07-17,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
603077,和邦生物,-21.5888,3.23344,20.8748,2,50,3.2967,2019-08-05,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
000498,山东路桥,-6.3887,3.23074,20.856,2,50,20.0409,2019-08-02,2025-07-18,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
002122,汇洲智能,-26.0964,3.22646,19.5306,3,66.6667,116.402,2019-12-09,2025-07-21,MONTHLY,14,17,3,GoldenX,DIF<0,0,0,0
